"","y","w","age","polviews","income","educ","marital","sex"
"17760",1,0,45,4,1,12,5,1
"17761",0,0,75,3,9,15,2,2
"17763",1,1,61,2,12,14,1,1
"17764",1,1,44,3,11,6,1,1
"17765",0,0,36,2,11,16,5,1
"17766",0,0,33,3,12,12,3,1
"17767",0,1,30,4,12,16,5,1
"17768",1,0,24,6,11,14,5,2
"17769",0,0,87,4,2,13,5,1
"17770",1,0,62,4,12,12,1,1
"17771",0,1,20,1,11,11,5,2
"17772",1,0,27,4,11,16,5,1
"17773",0,0,41,2,12,17,1,2
"17774",1,1,24,2,11,12,4,1
"17775",1,0,47,4,12,12,1,1
"17777",0,1,49,3,12,12,1,1
"17778",1,0,24,4,12,12,5,2
"17779",0,1,20,3,12,12,5,1
"17780",0,1,41,4,12,13,3,1
"17781",1,0,19,5,12,13,5,1
"17784",1,0,34,4,9,12,1,2
"17785",1,1,42,4,12,12,1,1
"17786",1,0,34,7,12,16,3,1
"17788",1,0,63,6,12,9,1,1
"17789",0,1,60,5,12,12,1,2
"17790",1,0,32,6,12,16,1,1
"17792",0,1,25,2,12,13,1,2
"17793",0,1,39,4,12,11,3,1
"17794",0,1,27,3,10,10,5,2
"17795",0,0,39,5,11,12,1,2
"17797",1,0,35,4,12,18,5,2
"17799",1,0,51,6,11,12,1,1
"17800",0,0,41,4.1220088,12,10,3,2
"17801",0,1,24,2,11,12,1,2
"17802",0,0,40,3,12,16,1,1
"17803",0,1,64,6,12,12,1,1
"17804",0,1,49,4,12,12,1,1
"17805",1,0,49,4,12,13,1,1
"17806",0,1,68,4,12,14,1,2
"17807",0,0,55,4,12,16,3,2
"17808",0,1,53,6,12,14,1,1
"17809",1,1,62,6,9,14,3,1
"17810",0,0,84,5,9,12,2,2
"17811",0,1,32,3,11,14,5,1
"17812",0,0,81,4,9,10,2,2
"17813",0,1,23,4,12,16,5,1
"17814",0,1,31,4,9,12,1,2
"17815",0,0,73,4,6,9,2,2
"17816",1,1,30,5,12,12,5,1
"17819",0,0,68,6,10,16,1,1
"17821",0,1,28,4,12,12,1,2
"17822",0,0,34,4,12,12,1,2
"17823",0,0,72,5,12,12,1,2
"17824",0,0,67,4,8,15,1,1
"17825",0,0,66,3,12,10,1,2
"17826",0,1,40,4.1220088,12,14,1,2
"17827",0,1,70,5,12,13,1,1
"17828",0,1,39,3,11,15,3,1
"17829",0,1,84,5,12,15,1,2
"17830",0,0,75,2,12,12,1,1
"17833",1,0,34,4,12,12,4,1
"17834",1,0,56,4,12,13,1,2
"17835",1,1,40,6,12,13,1,1
"17836",0,0,53,3,12,14,3,2
"17837",0,1,36,3,10,12,3,2
"17838",1,0,74,6,12,16,1,1
"17839",1,0,59,6,12,12,1,2
"17840",0,1,51,6,12,14,1,1
"17841",0,0,45,3,12,12,1,1
"17842",0,1,33,5,12,15,1,2
"17844",0,1,45,4,9,14,5,2
"17845",0,0,66,6,12,14,3,1
"17846",0,0,65,4,6,10,2,2
"17848",0,1,73,4,11,16,3,2
"17850",0,1,48,4.1220088,11,12,3,2
"17851",0,1,29,5,11,14,5,1
"17852",0,0,44,2,12,16,5,1
"17853",1,0,34,4,10,9,3,1
"17854",0,1,35,4,8,12,4,2
"17855",0,0,58,6,12,12,1,1
"17856",0,1,39,6,10,12,3,1
"17857",0,1,35,6,11,12,3,2
"17858",0,1,45,2,4,12,1,1
"17859",0,1,44,6,11,11,1,1
"17860",1,0,51,5,12,12,3,2
"17861",0,1,70,5,11,11,1,1
"17862",1,0,63,5,12,12,1,1
"17863",1,0,31,4,11,12,4,2
"17864",0,0,42,4,11,12,5,2
"17865",0,1,73,4,7,6,1,2
"17866",1,0,34,4,11,13,1,2
"17867",0,0,22,4,11,11,5,1
"17868",0,1,43,3,12,14,3,1
"17869",1,0,47,5,12,15,1,2
"17870",0,1,74,6,12,18,1,2
"17871",0,1,40,7,12,14,1,2
"17872",0,1,38,4,12,14,1,2
"17873",1,0,43,2,11,14,3,1
"17874",1,0,41,2,11,14,3,1
"17875",0,1,39,4,12,16,1,2
"17876",1,1,51,6,12,16,1,1
"17877",0,1,39,5,12,17,1,1
"17878",0,1,33,5,12,12,1,2
"17879",0,1,42,5,12,14,4,1
"17880",0,0,44,5,12,12,1,2
"17881",0,0,53,4,10,14,1,1
"17882",0,1,55,4.1220088,12,12,1,2
"17883",0,0,37,5,12,13,1,2
"17884",1,0,26,2,12,12,3,1
"17886",0,1,37,4,11,13,3,1
"17889",1,1,41,5,12,12,3,2
"17890",0,0,49,3,12,20,1,2
"17891",1,1,40,5,12,13,1,1
"17892",1,0,30,1,12,12,1,1
"17893",0,1,60,4.1220088,7,11,3,1
"17895",0,0,56,4,11,12,1,1
"17896",0,1,21,3,12,14,5,1
"17897",1,0,22,4.1220088,12,14,1,2
"17898",0,1,28,4,12,14,3,2
"17899",0,1,22,4.1220088,10,13,5,1
"17900",0,1,32,4,1,12,3,2
"17901",0,0,29,4.1220088,9,13,3,2
"17902",1,0,35,3,12,13,1,2
"17903",0,1,59,2,12,18,5,1
"17904",0,0,48,6,12,16,1,1
"17905",0,0,21,4.1220088,10,10,4,2
"17907",0,0,89,2,12,7,2,2
"17908",1,1,87,5,9,12,2,2
"17909",0,1,47,4,10,12,1,2
"17910",0,1,41,6,12,10,1,1
"17911",1,0,79,2,9,8,2,2
"17912",0,1,75,6,9,12,2,2
"17913",0,1,35,4,10,12,3,1
"17914",0,0,48,4,12,12,1,2
"17915",0,1,52,4,12,12,1,1
"17917",0,0,52,7,12,12,1,2
"17918",0,0,24,3,12,13,1,2
"17919",1,0,77,6,12,12,1,1
"17920",0,1,23,4,12,12,5,2
"17921",0,1,42,6,12,16,1,1
"17922",0,1,38,2,12,14,4,2
"17923",1,0,36,2,12,12,1,2
"17924",1,0,19,2,12,11,5,2
"17925",0,1,27,5,12,16,5,1
"17926",0,1,31,4,12,14,1,1
"17927",0,1,26,6,12,13,5,1
"17928",1,0,46,3,12,15,1,2
"17929",0,1,64,6,12,14,1,2
"17930",1,0,39,6,12,12,4,1
"17931",0,0,26,4,12,12,1,2
"17932",1,0,37,4,12,13,1,1
"17933",0,1,44,4,12,14,1,2
"17934",1,1,36,2,12,14,1,1
"17935",0,0,27,7,9,8,3,2
"17936",0,0,31,3,10,12,5,1
"17937",0,1,38,4,8,9,1,1
"17938",1,0,19,1,8,11,1,2
"17939",0,0,34,2,3,10,3,2
"17940",0,0,23,6,12,15,5,1
"17941",0,1,33,6,12,12,1,1
"17942",0,1,22,3,12,17,5,1
"17943",1,0,22,4,8,15,5,1
"17944",0,1,47,2,10,16,3,2
"17945",0,0,21,1,10,13,5,2
"17946",0,1,33,4,11,12,5,1
"17947",0,0,29,4,12,16,5,1
"17948",1,0,58,5,12,13,2,1
"17949",0,0,42,2,11,19,3,2
"17951",0,1,48,4,11,12,1,1
"17952",0,1,58,2,12,16,5,2
"17953",0,1,27,5,10,14,4,2
"17954",0,1,24,4,11,12,5,1
"17955",0,1,21,4,11,12,1,2
"17956",1,1,47,5,12,14,1,1
"17958",0,0,58,3,11,12,1,1
"17959",0,0,32,2,12,12,1,2
"17960",0,0,32,2,11,11,1,2
"17961",0,0,54,3,12,13,1,1
"17962",1,0,59,6,10,12,1,2
"17963",0,1,31,3,9,12,5,1
"17964",1,0,46,4.1220088,12,10,1,2
"17965",0,1,48,4,12,10,3,1
"17966",0,1,46,3,12,15,1,2
"17967",0,0,34,7,12,16,1,2
"17968",0,1,46,4,12,12,1,2
"17969",0,1,44,4,12,12,1,2
"17970",0,1,40,4,12,12,1,2
"17971",0,0,40,2,12,14,3,1
"17972",0,1,38,4,12,12,1,1
"17973",0,0,41,5,12,12,1,1
"17974",0,0,50,4,12,16,1,1
"17975",0,0,40,2,1,16,5,2
"17976",0,1,31,3,12,20,1,1
"17978",1,0,79,6,12,13,2,2
"17979",1,0,36,5,12,16,1,1
"17980",0,0,42,3,12,16,1,2
"17981",0,0,67,3,12,20,1,1
"17982",0,1,40,4,12,18,1,2
"17983",0,1,49,4,12,16,1,2
"17984",0,1,25,4,12,14,5,1
"17985",0,1,28,4,12,16,5,1
"17986",1,0,35,4,12,13,1,2
"17987",0,1,33,3,12,16,1,1
"17988",0,1,34,4,11,13,5,2
"17989",0,1,61,5,1,12,5,1
"17990",1,0,52,3,12,13,1,2
"17991",0,0,32,4,12,14,5,1
"17992",0,0,77,4,11,10,2,1
"17994",1,0,41,3,12,12,3,2
"17996",0,1,30,6,12,12,1,2
"17997",0,1,41,4,11,16,5,1
"17998",0,1,45,6,12,12,1,2
"18000",0,1,41,3,12,15,1,2
"18001",0,0,41,2,7,13,4,2
"18002",0,1,29,3,9,12,1,2
"18003",0,0,21,2,9,12,5,2
"18004",0,1,58,4.1220088,12,12,5,2
"18005",0,0,23,4.1220088,9,12,1,2
"18006",0,1,37,4,12,14,1,2
"18007",0,0,71,3,12,14,2,1
"18008",0,0,31,4,12,14,5,2
"18009",0,0,31,4.1220088,4,12,5,2
"18010",1,1,22,5,10,11,3,2
"18011",0,1,68,4,11,12,1,2
"18012",1,1,51,6,12,13,1,2
"18013",1,1,65,5,9,9,5,2
"18014",1,0,27,6,12,8,5,1
"18015",1,1,43,3,1,13,4,1
"18016",0,1,37,6,12,9,1,2
"18017",1,1,54,4,9,17,3,1
"18018",0,1,38,6,12,12,1,2
"18019",1,0,28,6,9,12,1,2
"18020",0,0,21,6,12,13,5,1
"18021",0,0,49,3,12,12,1,2
"18022",1,0,31,2,12,14,1,2
"18023",1,0,46,4,12,12,1,1
"18026",0,1,40,3,4,12,4,1
"18027",1,0,22,4,11,14,5,1
"18028",0,1,36,4,12,15,1,2
"18029",0,1,23,6,2,8,5,2
"18030",1,0,32,4,12,14,5,2
"18032",1,0,56,5,12,11,1,1
"18033",1,0,43,5,12,9,1,1
"18034",0,0,35,4,12,8,5,1
"18036",0,1,34,4,12,17,5,2
"18037",1,0,32,3,12,16,2,1
"18039",0,1,43,3,12,19,1,1
"18040",0,1,34,2,12,18,1,2
"18042",0,0,62,3,12,19,1,2
"18043",1,1,33,5,12,12,1,2
"18044",0,1,43,2,12,16,5,1
"18045",0,1,38,2,12,20,5,2
"18046",0,1,35,4.1220088,12,12,1,1
"18048",0,1,33,5,12,18,5,1
"18049",1,0,33,6,12,17,1,2
"18050",0,1,46,5,12,13,3,1
"18051",0,1,21,2,12,14,5,2
"18052",0,0,28,2,12,17,3,2
"18053",0,1,35,3,10,11,5,1
"18054",1,1,56,7,12,13,3,1
"18055",0,1,26,4,12,14,5,1
"18056",0,1,26,2,12,16,5,1
"18057",1,0,28,5,11,15,5,2
"18058",0,0,27,4,12,15,5,2
"18059",0,0,22,2,2,13,5,2
"18060",0,1,37,4,12,16,1,2
"18061",0,1,28,2,12,17,1,1
"18062",0,1,25,4,12,16,1,1
"18063",0,0,70,5,11,14,5,1
"18064",0,1,30,4,12,19,1,2
"18065",0,0,34,2,12,20,1,2
"18066",0,0,37,2,12,19,1,2
"18067",1,1,73,7,12,12,1,1
"18068",1,0,26,4,9,15,5,1
"18069",0,1,55,3,12,18,1,1
"18070",1,0,55,4,12,14,2,2
"18072",0,0,43,3,12,16,3,2
"18073",0,0,28,5,12,14,5,1
"18074",0,1,43,4,12,15,1,2
"18075",0,1,44,5,12,11,1,1
"18077",0,1,34,3,12,14,1,2
"18078",0,1,39,5,12,13,1,2
"18079",0,0,30,2,12,14,3,2
"18080",0,0,44,5,12,16,4,1
"18081",0,0,40,3,10,12,4,2
"18082",1,0,49,4,12,16,3,1
"18083",0,1,33,4,12,16,2,1
"18084",0,1,26,4,11,14,3,2
"18085",1,0,56,4,12,12,5,2
"18086",0,0,64,5,8,11,1,1
"18088",0,0,85,4.1220088,7,2,2,2
"18089",0,1,62,3,11,10,5,1
"18091",0,0,70,2,10,10,3,2
"18092",0,1,36,3,10,12,3,2
"18093",0,0,70,4,12,12,2,2
"18095",0,1,72,3,1,11,2,2
"18096",0,0,76,4,9,16,2,2
"18097",1,0,22,6,12,12,5,1
"18098",0,1,58,4,12,18,1,2
"18100",0,0,42,5,12,14,1,2
"18101",0,1,44,4,10,9,3,1
"18103",0,1,33,4,9,12,5,1
"18104",1,0,69,3,12,18,2,2
"18105",0,0,43,3,11,16,3,1
"18106",0,0,38,3,12,13,1,2
"18107",0,1,28,4,6,12,5,2
"18109",0,1,40,5,12,12,2,1
"18110",0,1,27,4,12,18,5,2
"18111",1,0,21,4,12,12,1,1
"18113",0,1,47,7,12,15,1,1
"18114",0,1,45,6,12,12,1,1
"18115",0,0,39,5,12,17,1,2
"18116",0,0,28,1,12,19,5,1
"18117",0,1,83,6,11,12,2,2
"18118",1,0,46,1,9,14,3,2
"18119",0,0,59,5,12,13,3,2
"18120",0,1,76,3,12,16,1,2
"18121",1,0,34,3,12,12,1,2
"18122",0,1,33,5,12,14,1,2
"18123",0,1,33,5,12,16,3,2
"18124",0,1,32,4,12,12,1,2
"18125",0,1,29,4,12,14,1,2
"18126",0,0,57,6,12,18,1,1
"18127",1,0,31,2,12,12,1,2
"18128",0,1,37,5,12,12,1,1
"18129",0,1,32,1,12,8,3,2
"18130",0,1,73,6,10,10,1,1
"18131",0,0,31,5,12,14,1,2
"18132",1,0,28,5,12,14,1,1
"18133",1,0,20,2,12,13,1,2
"18134",0,1,35,3,12,12,1,1
"18135",1,0,32,4,12,12,1,1
"18136",0,1,56,4,12,10,1,2
"18137",0,1,33,4,12,13,3,2
"18138",1,0,56,4,12,11,1,2
"18139",0,1,32,4,12,13,1,1
"18140",0,0,38,4,11,16,5,2
"18141",0,1,57,3,12,14,3,2
"18142",0,1,51,4,12,11,3,1
"18143",0,1,23,4.1220088,11,12,1,2
"18144",1,0,32,1,12,12,5,1
"18146",0,0,37,2,12,13,3,1
"18147",1,0,35,2,12,12,1,1
"18148",1,0,49,6,12,14,1,2
"18149",0,1,35,4,12,12,1,2
"18150",0,1,18,4,12,11,5,2
"18152",0,1,44,2,12,10,1,1
"18153",1,0,50,3,12,13,5,1
"18154",0,0,23,2,12,16,5,2
"18155",0,1,42,3,12,16,1,1
"18156",0,0,28,5,9,2,5,1
"18157",0,1,47,5,12,12,1,1
"18158",0,1,20,4,12,12,5,2
"18159",0,0,28,3,12,15,5,2
"18161",0,0,84,3,10,12,1,1
"18163",1,0,46,6,12,17,5,2
"18164",0,1,39,3,4,8,4,2
"18165",1,0,33,6,12,16,1,1
"18166",0,0,69,4,12,16,2,2
"18168",0,1,62,3,10,17,3,2
"18169",0,0,68,5,12,12,4,2
"18170",0,0,49,3,12,16,1,2
"18172",0,1,34,6,7,13,3,1
"18173",0,1,35,4,12,16,3,1
"18174",1,0,28,4,12,16,5,2
"18175",1,1,87,4.1220088,5,6,2,2
"18176",0,0,54,4,6,12,2,2
"18177",0,0,77,3,10,16,1,2
"18178",0,0,46,4,12,13,5,2
"18179",0,1,26,4,12,14,1,1
"18180",0,1,66,4,10,12,2,2
"18181",0,1,46,4,12,20,5,1
"18182",0,1,46,4,10,13,5,2
"18183",0,0,33,4,12,12,1,2
"18184",0,1,38,4,12,20,1,1
"18185",0,1,48,2,12,16,5,1
"18187",0,1,46,4,12,16,5,2
"18188",1,0,21,4,12,14,5,2
"18189",1,0,40,5,12,14,1,2
"18190",1,0,85,6,11,8,2,2
"18191",0,1,23,4,12,14,1,2
"18192",0,1,51,7,12,12,1,1
"18193",0,1,54,3,12,9,3,1
"18194",0,0,33,6,6,9,1,2
"18195",0,0,20,3,12,11,5,1
"18196",0,0,21,2,2,10,5,2
"18197",0,1,20,5,1,10,5,2
"18198",0,1,70,3,5,3,3,1
"18199",0,0,30,3,9,12,5,2
"18200",0,1,31,2,9,14,5,1
"18201",1,0,61,4,12,9,3,1
"18202",0,1,36,5,12,12,1,2
"18203",1,1,49,4,12,12,1,2
"18204",0,1,35,3,12,12,1,2
"18205",1,0,44,5,12,16,3,2
"18207",0,0,40,4.1220088,12,12,1,1
"18208",0,0,60,6,12,12,1,1
"18209",0,1,64,4,11,0,1,1
"18210",0,0,31,6,12,17,3,2
"18211",1,0,51,6,12,16,1,1
"18212",1,1,38,2,12,16,3,1
"18213",0,0,62,6,12,9,3,2
"18214",0,1,39,6,12,14,1,2
"18215",0,0,29,7,12,12,1,2
"18216",0,0,47,3,12,15,3,1
"18217",0,0,33,2,12,15,1,1
"18218",1,0,43,4.1220088,5,13,3,2
"18219",1,0,40,2,10,14,5,1
"18220",1,0,38,4,12,12,5,1
"18221",0,1,37,6,6,12,5,2
"18224",0,1,62,2,12,12,1,2
"18228",0,1,82,4,11,20,1,1
"18229",0,0,72,6,10,12,1,2
"18230",0,1,63,6,12,13,1,1
"18232",0,0,49,6,12,12,1,1
"18234",1,0,44,4.1220088,12,12,2,2
"18235",1,0,73,5,12,16,1,1
"18236",0,0,75,3,12,16,1,1
"18237",1,0,55,6,12,16,5,2
"18238",0,1,74,4,12,13,1,2
"18239",0,0,60,5,12,14,1,2
"18240",1,1,38,5,12,14,3,1
"18241",1,1,27,4,12,16,1,2
"18242",1,0,66,4,12,13,4,1
"18243",0,1,51,2,12,18,1,2
"18245",0,1,31,5,12,14,3,1
"18247",0,1,42,5,12,16,1,1
"18248",0,1,31,5,12,16,1,2
"18249",0,1,47,4,12,16,1,1
"18250",0,0,19,4,12,13,5,1
"18251",0,1,37,4,12,18,2,2
"18252",0,0,59,5,12,14,1,1
"18253",0,0,38,4,12,18,1,1
"18254",0,1,33,4,12,12,3,2
"18255",0,0,39,2,12,14,1,1
"18256",0,1,61,6,12,15,1,2
"18257",0,0,35,4,11,16,2,2
"18258",0,0,22,6,12,16,5,2
"18259",1,0,34,4,12,16,1,1
"18260",1,0,23,6,2,16,5,1
"18262",0,1,38,4,12,16,1,2
"18263",0,0,31,4,12,16,1,2
"18265",1,0,28,4,12,12,1,2
"18266",1,0,42,6,11,13,1,2
"18267",1,0,26,4,12,12,1,2
"18269",0,0,61,6,12,12,1,1
"18270",0,1,38,5,12,16,1,1
"18271",1,0,26,2,12,15,1,1
"18273",1,1,46,4,12,15,3,1
"18274",0,1,38,6,12,13,1,2
"18275",0,1,51,5,12,16,2,2
"18276",0,0,28,2,10,16,5,2
"18277",0,1,47,4,12,14,1,2
"18278",0,0,21,5,3,12,5,1
"18279",0,0,50,2,12,13,3,2
"18281",0,0,48,6,12,16,1,2
"18282",0,1,57,2,12,20,3,2
"18284",0,0,41,3,12,16,1,2
"18285",0,0,75,6,12,12,2,2
"18286",0,1,74,4,12,19,5,2
"18287",0,0,40,2,12,14,4,2
"18288",0,1,73,6,12,14,1,1
"18289",0,1,58,1,12,14,3,1
"18290",0,1,51,4,12,13,1,1
"18291",1,0,22,2,11,13,5,2
"18292",0,0,36,4,12,14,1,1
"18293",1,0,49,3,9,12,3,2
"18294",1,0,35,3,12,13,3,1
"18295",1,0,66,3,12,14,3,2
"18296",0,1,38,5,12,16,5,2
"18297",0,0,27,4,12,12,5,2
"18298",1,1,51,3,12,12,1,2
"18299",1,1,43,2,12,15,1,2
"18300",0,1,31,2,12,12,3,2
"18301",0,1,35,4,12,20,1,2
"18302",1,0,20,3,10,13,4,2
"18303",0,0,21,2,2,15,5,2
"18304",0,1,33,2,12,18,1,2
"18305",1,0,59,2,12,18,1,2
"18306",0,0,26,2,9,14,5,1
"18307",0,1,27,5,9,12,3,2
"18308",0,0,44,5,11,15,2,2
"18309",1,0,36,4,12,12,3,1
"18310",1,0,34,6,12,17,1,1
"18311",0,1,37,7,12,16,5,2
"18312",0,1,32,5,12,12,5,1
"18313",0,0,29,6,12,16,1,1
"18314",0,1,29,4,11,15,5,1
"18315",0,1,59,4,12,10,3,1
"18316",0,0,57,3,11,7,3,1
"18317",0,1,25,2,12,19,1,2
"18318",0,0,52,6,10,9,3,2
"18319",0,1,53,4,11,16,1,1
"18320",0,1,23,4,12,16,5,2
"18321",1,0,32,4,12,18,5,1
"18323",0,1,38,3,12,14,5,1
"18324",1,0,25,4,9,13,5,1
"18325",1,0,27,4,9,16,5,2
"18326",0,0,48,5,9,6,3,2
"18327",0,0,51,3,7,14,5,2
"18328",0,0,40,4,10,13,3,2
"18330",0,1,30,4,12,17,5,1
"18331",0,1,22,4,3,15,5,2
"18332",1,0,29,4,9,9,1,1
"18333",1,1,28,6,11,12,5,2
"18334",1,0,34,3,12,14,3,1
"18335",0,1,42,6,10,12,3,2
"18336",0,1,33,3,10,10,3,2
"18337",0,1,21,5,12,12,5,2
"18338",0,0,37,5,11,13,5,2
"18339",1,0,23,5,11,13,1,2
"18340",1,0,23,4,5,12,5,2
"18341",0,1,77,4,9,11,2,2
"18342",0,1,61,5,12,7,1,1
"18343",1,0,45,4,3,13,4,2
"18344",0,0,36,5,1,13,4,2
"18345",0,1,54,5,12,12,1,2
"18346",0,0,21,2,11,12,5,2
"18347",1,0,73,5,11,14,1,1
"18348",0,1,38,3,9,16,3,2
"18349",0,1,66,4,12,16,1,1
"18350",0,0,54,4,12,16,2,2
"18351",0,0,35,4,12,10,1,2
"18352",0,1,52,4,12,12,1,2
"18353",0,1,35,4,12,14,1,2
"18354",0,1,52,4,12,16,3,2
"18355",0,0,19,5,12,11,5,2
"18357",0,0,19,4,12,11,5,1
"18358",0,1,43,5,12,19,1,1
"18359",0,1,43,5,12,20,1,1
"18360",0,1,58,4,12,17,1,1
"18361",0,1,63,4,12,16,1,2
"18362",0,1,68,5,12,16,1,1
"18363",1,0,42,2,12,16,1,2
"18364",0,0,45,4,12,20,1,1
"18365",1,0,49,4,12,15,3,1
"18366",1,0,60,3,1,8,1,1
"18367",0,1,36,2,12,15,4,2
"18368",0,0,38,6,12,12,1,2
"18369",1,0,50,6,10,11,2,2
"18370",0,1,49,3,12,8,1,1
"18371",0,0,36,3,11,14,5,2
"18372",0,1,45,5,12,12,3,1
"18373",0,1,40,4,12,12,1,1
"18374",0,1,32,3,12,13,1,2
"18375",1,1,51,5,12,14,3,2
"18376",0,0,30,6,9,12,5,1
"18377",0,0,30,6,12,14,5,1
"18378",0,1,33,5,12,16,5,2
"18379",0,0,67,4,12,14,1,1
"18380",0,1,49,2,12,15,3,2
"18381",0,1,32,6,12,12,1,2
"18382",1,0,73,5,12,12,1,1
"18383",0,0,40,4,12,13,1,2
"18384",0,1,51,5,12,16,5,2
"18385",0,0,26,4,12,16,1,2
"18386",0,1,29,5,12,14,4,1
"18387",0,0,83,3,8,9,2,2
"18388",1,0,38,5,12,12,3,1
"18390",0,1,59,5,12,12,1,1
"18391",0,1,28,2,1,16,5,1
"18392",1,1,43,4,12,12,1,2
"18393",0,1,44,5,12,12,1,1
"18394",1,0,60,5,3,10,3,2
"18395",0,0,36,7,9,13,3,2
"18396",1,0,40,3,12,12,4,1
"18397",1,1,33,5,12,15,5,1
"18398",0,1,41,4,9,10,3,2
"18399",0,1,46,6,12,19,3,1
"18400",0,1,53,5,12,13,1,2
"18401",0,1,33,2,12,12,4,2
"18402",0,1,40,3,12,14,1,2
"18403",1,0,64,3,12,13,3,2
"18405",0,0,57,6,12,14,1,2
"18406",1,0,48,4,11,15,3,2
"18407",0,1,65,4,9,12,3,2
"18408",0,1,61,4,12,12,1,1
"18411",1,0,34,5,12,16,1,1
"18412",0,0,38,4,12,12,1,2
"18413",0,1,40,4,12,12,1,2
"18414",0,1,45,6,12,20,4,2
"18415",1,0,35,5,12,12,1,1
"18416",0,1,51,6,12,14,1,1
"18418",0,0,32,5,12,13,1,1
"18419",0,0,61,3,12,12,1,1
"18420",0,1,36,3,12,16,5,2
"18421",0,0,42,3,12,12,1,2
"18422",0,1,45,5,12,12,1,2
"18423",1,0,56,4.1220088,12,12,1,2
"18425",0,1,78,4,12,15,3,1
"18426",0,0,56,3,12,15,3,1
"18427",0,0,39,4.1220088,12,12,3,2
"18429",0,0,34,6,12,12,1,2
"18430",1,0,40,2,12,14,1,1
"18431",0,1,31,4,12,12,5,1
"18432",1,0,34,4,9,10,3,2
"18433",0,0,28,4,10,11,5,2
"18434",0,1,46,3,12,14,1,2
"18435",0,1,39,5,10,13,1,1
"18436",0,0,33,6,12,14,1,1
"18437",0,1,26,4,11,11,1,2
"18438",0,0,35,4,12,12,5,1
"18439",1,1,36,6,12,14,1,2
"18441",0,1,19,4,11,11,5,2
"18442",1,0,41,2,12,11,3,1
"18444",1,0,43,7,11,12,3,1
"18445",0,1,57,4,12,12,1,1
"18446",0,1,32,5,12,14,5,2
"18447",0,0,26,4,12,12,1,1
"18448",0,0,43,4,12,13,2,2
"18449",0,1,40,2,12,13,3,1
"18450",0,0,69,4,10,20,2,2
"18451",0,1,40,3,7,13,4,1
"18452",0,1,88,4,10,8,1,1
"18453",1,0,41,4,9,12,3,2
"18454",0,1,83,5,9,8,2,1
"18455",0,1,59,4,12,12,3,2
"18456",1,0,19,6,11,10,5,2
"18457",0,1,58,5,9,12,3,2
"18458",0,0,37,4,1,12,5,1
"18459",0,1,43,4,11,11,1,1
"18460",0,0,68,2,11,12,1,2
"18461",1,1,31,4,12,12,3,2
"18462",0,0,65,7,9,10,1,2
"18463",0,1,72,4,12,11,1,1
"18465",0,1,28,4,6,13,4,1
"18466",0,1,25,3,5,12,5,1
"18467",0,1,64,4,6,11,2,2
"18468",0,0,22,2,9,15,5,1
"18469",0,0,26,3,9,12,5,1
"18470",0,1,21,3,11,15,5,2
"18471",0,1,48,2,5,15,5,2
"18472",0,0,25,3,5,13,5,2
"18473",1,0,35,7,12,14,1,1
"18474",0,1,88,4,12,12,1,1
"18475",1,1,49,4,12,16,1,2
"18476",0,0,51,2,12,15,1,2
"18477",0,0,65,4,12,12,1,1
"18478",0,1,37,6,12,14,1,2
"18479",0,1,38,5,12,13,1,1
"18480",0,1,34,4,12,16,1,1
"18481",0,0,64,4,12,16,1,2
"18482",0,0,57,5,12,14,1,1
"18483",0,1,32,5,12,12,1,1
"18484",0,0,63,6,12,19,3,1
"18485",0,1,74,3,10,12,2,2
"18486",1,0,58,2,12,18,1,1
"18487",0,1,49,3,12,18,3,2
"18488",1,0,46,2,12,18,1,1
"18489",0,1,74,6,9,12,5,1
"18490",1,0,58,4,12,16,1,2
"18491",0,0,49,4,12,16,1,1
"18492",0,1,30,5,12,16,5,2
"18493",1,0,28,6,12,14,3,1
"18494",0,0,24,3,12,14,1,2
"18495",1,0,77,4,12,12,2,2
"18496",0,1,89,4,10,8,2,1
"18497",0,1,20,5,9,12,5,1
"18498",0,0,40,4,12,12,1,2
"18499",0,1,28,3,12,13,5,1
"18501",1,0,19,1,11,12,5,1
"18502",0,1,35,2,12,12,1,2
"18504",0,0,59,4,11,14,1,2
"18506",1,0,37,4,12,14,5,1
"18507",1,1,36,5,12,12,1,1
"18508",0,1,83,7,9,11,3,2
"18509",0,1,73,6,10,8,1,1
"18510",0,1,76,2,10,12,2,2
"18511",1,0,28,2,11,13,5,2
"18512",0,0,70,4.1220088,7,3,2,1
"18513",0,1,33,4,11,14,1,1
"18514",0,1,59,2,12,20,3,2
"18516",0,0,19,2,2,12,5,2
"18517",0,0,82,2,9,6,4,1
"18518",0,1,28,5,10,12,1,2
"18521",1,0,38,4,11,13,1,2
"18522",1,0,19,4.1220088,12,12,5,1
"18523",0,0,30,1,12,15,3,1
"18524",0,1,33,3,12,14,5,1
"18525",0,1,71,6,12,12,2,2
"18527",1,0,27,6,11,16,1,2
"18528",0,1,43,4,12,14,1,1
"18529",0,1,55,5,12,19,1,2
"18530",0,1,67,7,12,14,1,2
"18531",0,1,43,5,12,17,1,1
"18532",1,0,45,2,12,16,1,2
"18533",0,0,35,3,12,18,1,1
"18534",0,1,29,2,12,20,5,1
"18535",0,1,28,3,12,13,5,2
"18536",0,1,24,4,3,16,5,2
"18537",0,1,39,2,11,18,5,1
"18538",0,1,39,2,12,17,5,2
"18539",0,0,33,2,3,12,5,1
"18540",0,1,46,2,12,16,5,1
